amount,account_age_days,distance_from_home_km,transaction_velocity_1h,hour,is_international,has_chargeback_history,avg_ticket_30d,is_night_txn,channel_in_store,day_of_week,device_type_mobile,merchant_category_travel,device_type_desktop,channel_online,is_weekend,merchant_category_utilities,device_type_pos_terminal,merchant_category_gaming,merchant_category_groceries,is_fraud
195.05,2316.0,7.77,3.0,12.0,0.0,0.0,89.34,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
366.25,3153.0,18.79,2.0,14.0,0.0,0.0,218.68,0.0,0.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0
157.35,161.0,25.05,4.0,15.0,1.0,0.0,105.84,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
71.51,2945.0,27.07,3.0,5.0,0.0,0.0,246.06,1.0,0.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
124.87,3600.0,31.7,3.0,9.0,0.0,0.0,89.78,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
111.84,952.0,1.71,1.0,6.0,1.0,0.0,74.17,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
708.25,1730.0,0.61,1.0,10.0,0.0,1.0,154.64,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
429.19,213.0,27.19,1.0,14.0,0.0,0.0,171.98,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
216.66,1494.0,19.61,2.0,6.0,0.0,0.0,99.57,0.0,0.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
114.23,2176.0,33.61,2.0,8.0,0.0,0.0,215.18,0.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
363.75,326.0,7.4,0.0,8.0,0.0,0.0,80.83,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
210.63,106.0,34.39,1.0,7.0,0.0,1.0,179.36,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
157.61,1158.0,6.66,0.0,19.0,0.0,0.0,392.46,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
211.88,820.0,7.91,2.0,0.0,0.0,0.0,111.78,1.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
160.92,2698.0,23.28,4.0,14.0,0.0,0.0,134.1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
271.79,2531.0,0.4,3.0,3.0,0.0,0.0,167.17,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
65.64,1307.0,8.64,2.0,11.0,0.0,1.0,24.92,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
270.45,344.0,1.0,2.0,14.0,0.0,0.0,161.87,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
160.76,3322.0,5.21,2.0,11.0,0.0,0.0,199.99,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
369.22,1582.0,18.62,0.0,9.0,0.0,0.0,93.14,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
435.88,2233.0,23.24,2.0,14.0,0.0,0.0,87.87,0.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
499.12,2371.0,51.71,3.0,0.0,0.0,0.0,337.07,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
742.52,2288.0,34.16,2.0,21.0,0.0,1.0,375.85,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
487.81,3501.0,48.82,1.0,8.0,0.0,0.0,350.08,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
361.42,1411.0,1.36,1.0,1.0,0.0,0.0,111.86,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
74.42,2407.0,5.44,2.0,8.0,0.0,0.0,103.92,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
17.88,1986.0,2.41,2.0,8.0,0.0,0.0,38.91,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
395.14,368.0,5.28,0.0,5.0,1.0,0.0,560.92,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
98.35,2853.0,12.99,1.0,14.0,0.0,0.0,265.83,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1080.87,3636.0,26.85,3.0,3.0,0.0,0.0,117.5,1.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
49.61,1563.0,30.96,2.0,8.0,0.0,0.0,369.35,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
351.06,1195.0,9.3,3.0,0.0,0.0,0.0,232.89,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
228.91,122.0,15.77,3.0,5.0,1.0,0.0,362.51,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
55.51,1990.0,24.12,3.0,15.0,0.0,0.0,87.69,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0
227.9,123.0,10.86,3.0,6.0,0.0,0.0,477.9,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
109.09,3392.0,7.69,7.0,18.0,0.0,0.0,105.56,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
186.41,514.0,13.43,2.0,12.0,1.0,0.0,119.68,0.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
188.38,2020.0,2.03,3.0,5.0,0.0,0.0,209.85,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
110.41,3569.0,41.96,2.0,6.0,0.0,0.0,145.92,0.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
149.98,1485.0,6.55,3.0,7.0,0.0,0.0,449.29,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
101.71,1615.0,1.98,1.0,12.0,0.0,0.0,183.11,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
35.78,85.0,12.26,1.0,21.0,0.0,0.0,97.83,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
214.27,2843.0,3.72,3.0,5.0,0.0,1.0,79.99,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
486.16,1457.0,2.61,3.0,23.0,0.0,0.0,118.91,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
106.88,2495.0,13.32,1.0,15.0,0.0,0.0,360.81,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
651.23,1705.0,1.02,0.0,13.0,0.0,0.0,241.19,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
740.42,2307.0,0.14,3.0,7.0,0.0,0.0,58.71,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
140.11,2090.0,13.71,2.0,9.0,0.0,0.0,126.11,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
167.36,1497.0,14.23,0.0,18.0,0.0,0.0,362.83,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
142.32,246.0,19.92,1.0,23.0,0.0,0.0,316.26,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
75.46,401.0,1.46,0.0,12.0,0.0,0.0,234.26,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
167.99,1821.0,1.89,2.0,1.0,0.0,0.0,128.54,1.0,1.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
153.71,1351.0,14.07,2.0,13.0,0.0,0.0,82.3,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
211.56,174.0,3.32,1.0,7.0,0.0,0.0,410.21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
220.1,836.0,0.75,1.0,18.0,0.0,0.0,174.13,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
70.32,653.0,9.54,2.0,12.0,0.0,1.0,117.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
303.85,3502.0,27.2,2.0,3.0,0.0,0.0,87.7,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
166.45,2854.0,8.78,0.0,5.0,1.0,0.0,124.76,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
83.36,2694.0,16.25,1.0,21.0,0.0,0.0,118.49,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
163.55,374.0,1.8,1.0,22.0,0.0,0.0,166.93,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
226.37,3513.0,12.33,3.0,9.0,0.0,0.0,71.68,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
547.27,3256.0,28.41,1.0,12.0,0.0,0.0,245.1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
490.05,1752.0,0.45,2.0,8.0,0.0,0.0,432.4,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
130.79,1507.0,9.22,1.0,21.0,0.0,0.0,440.17,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
175.32,37.0,52.7,1.0,20.0,0.0,0.0,191.89,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
99.15,624.0,55.43,1.0,7.0,0.0,0.0,107.09,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
253.53,420.0,28.81,1.0,5.0,0.0,0.0,243.79,1.0,0.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
136.64,1331.0,2.58,1.0,3.0,0.0,0.0,392.03,1.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
170.78,2256.0,0.72,1.0,18.0,0.0,0.0,226.33,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
404.66,2579.0,40.49,2.0,21.0,0.0,0.0,218.16,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
70.05,227.0,22.04,4.0,12.0,1.0,0.0,333.36,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
490.81,2140.0,2.24,1.0,11.0,0.0,0.0,264.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
271.65,3229.0,6.46,2.0,8.0,0.0,0.0,203.03,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
475.53,1429.0,10.36,2.0,19.0,0.0,0.0,172.65,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
337.05,683.0,6.32,5.0,1.0,0.0,0.0,114.77,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
380.22,395.0,17.24,3.0,7.0,0.0,0.0,296.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
203.8,507.0,2.67,2.0,14.0,0.0,0.0,126.21,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
81.43,1391.0,7.77,1.0,2.0,0.0,0.0,228.59,1.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
122.89,1286.0,10.64,1.0,8.0,0.0,0.0,325.75,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
104.16,952.0,17.14,2.0,15.0,0.0,0.0,377.49,0.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
27.02,129.0,8.63,4.0,8.0,0.0,0.0,308.51,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
404.17,3133.0,7.66,1.0,6.0,0.0,0.0,242.07,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
186.83,1011.0,24.87,2.0,17.0,1.0,0.0,273.06,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
97.17,3019.0,1.49,1.0,22.0,0.0,0.0,400.98,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
721.8,596.0,16.81,0.0,5.0,0.0,0.0,130.73,1.0,0.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
929.67,591.0,15.51,1.0,7.0,0.0,0.0,218.3,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
62.05,846.0,16.69,2.0,5.0,0.0,0.0,294.9,1.0,0.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0
167.89,1578.0,27.85,1.0,6.0,0.0,0.0,82.88,0.0,1.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
159.53,2118.0,0.33,1.0,22.0,0.0,0.0,290.31,0.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
90.6,2273.0,24.65,3.0,18.0,0.0,1.0,261.33,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
397.7,1246.0,2.04,2.0,19.0,0.0,1.0,159.58,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
27.43,501.0,35.39,4.0,9.0,0.0,0.0,190.43,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
602.72,705.0,1.1,2.0,2.0,0.0,0.0,237.65,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
210.31,2874.0,1.28,1.0,3.0,0.0,1.0,146.47,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
682.64,364.0,48.01,2.0,22.0,0.0,0.0,145.29,0.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
197.29,2274.0,8.98,2.0,5.0,0.0,0.0,233.34,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
159.07,2288.0,12.89,1.0,2.0,1.0,0.0,140.45,1.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
419.41,2189.0,14.61,1.0,15.0,0.0,0.0,270.5,0.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
679.71,308.0,71.56,3.0,7.0,0.0,0.0,321.69,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1
607.94,1616.0,2.48,2.0,2.0,0.0,1.0,192.15,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
42.26,2654.0,0.96,4.0,8.0,0.0,1.0,407.65,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
505.27,3397.0,19.42,0.0,16.0,0.0,0.0,85.09,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
152.89,1850.0,12.14,2.0,8.0,0.0,0.0,333.92,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
181.9,1054.0,0.46,1.0,22.0,0.0,0.0,252.04,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
150.35,650.0,21.21,3.0,10.0,1.0,0.0,279.39,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
122.83,3417.0,1.06,4.0,3.0,0.0,0.0,328.07,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
169.35,1083.0,2.7,1.0,21.0,0.0,0.0,156.3,0.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
87.68,340.0,63.75,3.0,6.0,0.0,0.0,216.52,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
507.31,1160.0,33.59,2.0,8.0,0.0,0.0,179.83,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
333.74,1488.0,4.6,3.0,8.0,0.0,0.0,64.54,0.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0
240.37,1767.0,15.53,1.0,11.0,0.0,1.0,224.12,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
150.3,2548.0,13.98,1.0,14.0,0.0,0.0,41.95,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
129.7,1747.0,1.59,2.0,13.0,0.0,0.0,80.27,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
279.57,651.0,33.71,1.0,15.0,0.0,0.0,117.82,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
246.27,1265.0,39.81,3.0,6.0,0.0,0.0,229.37,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
439.69,2237.0,5.51,4.0,23.0,1.0,0.0,81.28,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1
131.49,1050.0,17.82,1.0,11.0,0.0,0.0,120.42,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
121.37,3204.0,2.52,3.0,23.0,0.0,0.0,66.68,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
324.06,2675.0,5.54,1.0,1.0,0.0,0.0,54.19,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
373.21,1444.0,8.12,2.0,7.0,1.0,0.0,91.65,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0
884.15,1720.0,14.74,3.0,19.0,0.0,1.0,182.13,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
40.04,2573.0,2.06,1.0,4.0,0.0,0.0,186.71,1.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
526.29,463.0,9.71,2.0,15.0,1.0,0.0,95.56,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
225.67,2545.0,2.45,3.0,5.0,0.0,0.0,197.15,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
137.75,862.0,29.65,0.0,19.0,1.0,0.0,184.59,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
282.23,2185.0,17.94,4.0,14.0,0.0,0.0,251.82,0.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
275.24,19.0,57.75,2.0,11.0,0.0,0.0,183.59,0.0,0.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
141.01,1810.0,23.26,3.0,6.0,0.0,0.0,266.63,0.0,0.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
43.39,2428.0,5.08,6.0,22.0,0.0,0.0,424.25,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
527.52,1239.0,36.09,4.0,19.0,0.0,0.0,234.17,0.0,0.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1
112.64,1350.0,18.26,2.0,11.0,0.0,0.0,209.07,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
98.41,2715.0,2.7,3.0,11.0,0.0,0.0,102.24,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
121.95,120.0,26.11,5.0,18.0,0.0,0.0,210.51,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
360.57,1084.0,9.13,3.0,0.0,0.0,0.0,122.67,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
155.09,799.0,10.11,5.0,18.0,0.0,0.0,37.91,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
123.95,1565.0,10.25,1.0,18.0,0.0,1.0,57.92,0.0,0.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
268.94,3023.0,11.11,3.0,17.0,0.0,0.0,82.49,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
242.01,1246.0,23.9,1.0,10.0,0.0,0.0,719.36,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
126.21,3536.0,2.55,1.0,11.0,0.0,0.0,98.24,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
42.53,3515.0,43.14,2.0,23.0,0.0,0.0,333.11,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
354.98,1433.0,44.6,0.0,16.0,0.0,0.0,152.39,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
245.34,3363.0,76.2,3.0,18.0,0.0,1.0,124.1,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
29.07,1459.0,17.66,1.0,11.0,0.0,0.0,351.76,0.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
578.79,889.0,7.02,2.0,13.0,1.0,0.0,277.55,0.0,0.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
27.65,2023.0,21.7,2.0,9.0,1.0,0.0,35.68,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
105.09,3353.0,14.22,1.0,2.0,0.0,0.0,516.33,1.0,0.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
111.01,81.0,4.55,3.0,19.0,0.0,0.0,128.11,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
127.75,652.0,18.46,1.0,12.0,0.0,1.0,194.95,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
124.36,1308.0,0.26,0.0,12.0,0.0,0.0,121.52,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
67.56,2859.0,17.02,1.0,14.0,1.0,0.0,347.74,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
228.4,340.0,4.77,5.0,16.0,1.0,0.0,241.9,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
396.63,2265.0,25.36,4.0,20.0,0.0,0.0,243.42,0.0,0.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
226.12,549.0,21.78,3.0,17.0,0.0,0.0,578.01,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
255.28,891.0,1.7,1.0,19.0,0.0,0.0,43.43,0.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
157.92,3387.0,2.2,4.0,17.0,0.0,0.0,123.1,0.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
219.65,662.0,12.61,4.0,22.0,0.0,0.0,75.64,0.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
269.27,618.0,2.65,4.0,2.0,1.0,0.0,20.01,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
333.87,2293.0,2.52,1.0,17.0,0.0,0.0,215.61,0.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
116.2,3283.0,32.14,7.0,2.0,0.0,0.0,131.98,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
103.84,2215.0,4.0,2.0,11.0,1.0,0.0,509.74,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1
18.29,273.0,22.95,2.0,1.0,1.0,0.0,201.15,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
692.19,3485.0,25.09,2.0,9.0,1.0,0.0,121.64,0.0,1.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
663.55,1813.0,41.44,0.0,9.0,0.0,0.0,147.42,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.39,3535.0,5.34,2.0,11.0,0.0,0.0,257.28,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
200.72,1221.0,1.41,1.0,20.0,0.0,0.0,233.92,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
551.37,3242.0,3.86,2.0,7.0,0.0,0.0,115.71,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
69.61,2951.0,9.4,2.0,2.0,0.0,0.0,93.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
