transaction_id,customer_id,amount,hour,day_of_week,merchant_category,device_type,channel,distance_from_home_km,transaction_velocity_1h,account_age_days,avg_ticket_30d,is_international,has_chargeback_history,is_weekend,is_night_txn,is_fraud
TXN-00000257,19306,602.72,2,3,groceries,pos_terminal,online,1.1,2,705,237.65,0,0,0,1,0
TXN-00000258,25766,210.31,3,1,groceries,mobile,in_store,1.28,1,2874,146.47,0,1,0,1,0
TXN-00000259,62887,682.64,22,5,fashion,mobile,in_store,48.01,2,364,145.29,0,0,1,0,1
TXN-00000260,81412,197.29,5,4,fuel,mobile,in_store,8.98,2,2274,233.34,0,0,0,1,0
TXN-00000261,25353,159.07,2,3,groceries,mobile,online,12.89,1,2288,140.45,1,0,0,1,1
TXN-00000262,36999,419.41,15,6,groceries,mobile,in_store,14.61,1,2189,270.5,0,0,1,0,0
TXN-00000263,93259,679.71,7,3,gaming,desktop,online,71.56,3,308,321.69,0,0,0,0,1
TXN-00000264,99070,607.94,2,1,food_delivery,pos_terminal,atm,2.48,2,1616,192.15,0,1,0,1,1
TXN-00000265,62294,42.26,8,3,groceries,mobile,in_store,0.96,4,2654,407.65,0,1,0,0,0
TXN-00000266,50232,505.27,16,2,groceries,mobile,in_store,19.42,0,3397,85.09,0,0,0,0,0
TXN-00000267,41217,152.89,8,3,healthcare,pos_terminal,online,12.14,2,1850,333.92,0,0,0,0,0
TXN-00000268,65120,181.9,22,1,groceries,mobile,in_store,0.46,1,1054,252.04,0,0,0,0,0
TXN-00000269,63181,150.35,10,4,fashion,mobile,atm,21.21,3,650,279.39,1,0,0,0,0
TXN-00000270,36527,122.83,3,2,utilities,desktop,online,1.06,4,3417,328.07,0,0,0,1,0
TXN-00000271,12052,169.35,21,6,groceries,mobile,in_store,2.7,1,1083,156.3,0,0,1,0,0
TXN-00000272,23634,87.68,6,3,fashion,tablet,in_store,63.75,3,340,216.52,0,0,0,0,0
TXN-00000273,96269,507.31,8,0,fashion,tablet,online,33.59,2,1160,179.83,0,0,0,0,0
TXN-00000274,47633,333.74,8,5,gaming,mobile,online,4.6,3,1488,64.54,0,0,1,0,0
TXN-00000275,53406,240.37,11,3,groceries,tablet,online,15.53,1,1767,224.12,0,1,0,0,0
TXN-00000276,52039,150.3,14,3,healthcare,mobile,in_store,13.98,1,2548,41.95,0,0,0,0,0
TXN-00000277,80445,129.7,13,0,healthcare,desktop,in_store,1.59,2,1747,80.27,0,0,0,0,0
TXN-00000278,15846,279.57,15,3,electronics,pos_terminal,atm,33.71,1,651,117.82,0,0,0,0,1
TXN-00000279,17445,246.27,6,5,electronics,pos_terminal,atm,39.81,3,1265,229.37,0,0,1,0,1
TXN-00000280,34825,439.69,23,0,gaming,desktop,online,5.51,4,2237,81.28,1,0,0,1,1
TXN-00000281,53798,131.49,11,3,healthcare,mobile,in_store,17.82,1,1050,120.42,0,0,0,0,0
TXN-00000282,70400,121.37,23,0,fuel,desktop,in_store,2.52,3,3204,66.68,0,0,0,1,0
TXN-00000283,54163,324.06,1,0,travel,desktop,in_store,5.54,1,2675,54.19,0,0,0,1,1
TXN-00000284,49704,373.21,7,6,gaming,pos_terminal,online,8.12,2,1444,91.65,1,0,1,0,0
TXN-00000285,94403,884.15,19,4,electronics,mobile,in_store,14.74,3,1720,182.13,0,1,0,0,1
TXN-00000286,24491,40.04,4,5,travel,desktop,online,2.06,1,2573,186.71,0,0,1,1,0
TXN-00000287,61454,526.29,15,2,groceries,mobile,in_store,9.71,2,463,95.56,1,0,0,0,0
TXN-00000288,58801,225.67,5,0,electronics,tablet,in_store,2.45,3,2545,197.15,0,0,0,1,0
TXN-00000289,52613,137.75,19,0,electronics,mobile,online,29.65,0,862,184.59,1,0,0,0,0
TXN-00000290,82682,282.23,14,6,fashion,pos_terminal,in_store,17.94,4,2185,251.82,0,0,1,0,1
TXN-00000291,34027,275.24,11,6,fashion,mobile,online,57.75,2,19,183.59,0,0,1,0,0
TXN-00000292,95838,141.01,6,6,fuel,mobile,online,23.26,3,1810,266.63,0,0,1,0,0
TXN-00000293,39840,43.39,22,3,fashion,mobile,online,5.08,6,2428,424.25,0,0,0,0,0
TXN-00000294,59049,527.52,19,5,groceries,desktop,online,36.09,4,1239,234.17,0,0,1,0,1
TXN-00000295,56859,112.64,11,1,gaming,mobile,in_store,18.26,2,1350,209.07,0,0,0,0,0
TXN-00000296,86479,98.41,11,3,groceries,mobile,online,2.7,3,2715,102.24,0,0,0,0,0
TXN-00000297,49501,121.95,18,3,groceries,pos_terminal,in_store,26.11,5,120,210.51,0,0,0,0,0
TXN-00000298,35610,360.57,0,1,fuel,mobile,online,9.13,3,1084,122.67,0,0,0,1,0
TXN-00000299,11945,155.09,18,1,groceries,mobile,online,10.11,5,799,37.91,0,0,0,0,0
TXN-00000300,42730,123.95,18,6,food_delivery,mobile,online,,1,1565,57.92,0,1,1,0,0
TXN-00000301,84365,268.94,17,2,healthcare,pos_terminal,online,11.11,3,3023,82.49,0,0,0,0,0
TXN-00000302,10892,242.01,10,2,gaming,desktop,online,23.9,1,1246,719.36,0,0,0,0,0
TXN-00000303,90653,126.21,11,3,food_delivery,pos_terminal,online,2.55,1,3536,98.24,0,0,0,0,0
TXN-00000304,58853,42.53,23,1,electronics,pos_terminal,online,43.14,2,3515,333.11,0,0,0,1,0
TXN-00000305,22622,354.98,16,0,groceries,tablet,in_store,44.6,0,1433,152.39,0,0,0,0,0
TXN-00000306,37195,245.34,18,4,healthcare,mobile,online,76.2,3,3363,124.1,0,1,0,0,0
TXN-00000307,59862,29.07,11,6,utilities,mobile,in_store,17.66,1,1459,351.76,0,0,1,0,0
TXN-00000308,38411,578.79,13,6,fuel,mobile,online,7.02,2,889,277.55,1,0,1,0,1
TXN-00000309,19771,27.65,9,1,utilities,tablet,in_store,21.7,2,2023,35.68,1,0,0,0,0
TXN-00000310,69938,105.09,2,6,food_delivery,mobile,online,14.22,1,3353,516.33,0,0,1,1,0
TXN-00000311,70500,111.01,19,2,groceries,pos_terminal,online,4.55,3,81,128.11,0,0,0,0,0
TXN-00000312,20698,127.75,12,5,healthcare,pos_terminal,in_store,18.46,1,652,194.95,0,1,1,0,1
TXN-00000313,35310,124.36,12,2,groceries,desktop,online,0.26,0,1308,121.52,0,0,0,0,0
TXN-00000314,31948,67.56,14,2,food_delivery,desktop,in_store,17.02,1,2859,347.74,1,0,0,0,0
TXN-00000315,69347,228.4,16,3,fashion,mobile,online,4.77,5,340,241.9,1,0,0,0,0
TXN-00000316,75725,396.63,20,5,utilities,desktop,online,25.36,4,2265,243.42,0,0,1,0,0
TXN-00000317,75428,226.12,17,2,utilities,mobile,in_store,21.78,3,549,578.01,0,0,0,0,0
TXN-00000318,94487,255.28,19,6,electronics,mobile,in_store,1.7,1,891,43.43,0,0,1,0,0
TXN-00000319,79177,157.92,17,6,groceries,tablet,in_store,2.2,4,3387,123.1,0,0,1,0,0
TXN-00000320,38860,219.65,22,5,food_delivery,mobile,online,12.61,4,662,75.64,0,0,1,0,0
TXN-00000321,19696,269.27,2,1,healthcare,mobile,online,2.65,4,618,20.01,1,0,0,1,0
TXN-00000322,65317,333.87,17,4,travel,mobile,in_store,2.52,1,2293,215.61,0,0,0,0,0
TXN-00000323,92440,116.2,2,1,food_delivery,pos_terminal,in_store,32.14,7,3283,131.98,0,0,0,1,0
TXN-00000324,97763,103.84,11,3,groceries,pos_terminal,online,4.0,2,2215,509.74,1,0,0,0,1
TXN-00000325,30719,18.29,1,0,fashion,desktop,in_store,22.95,2,273,201.15,1,0,0,1,1
TXN-00000326,31280,692.19,9,5,gaming,desktop,in_store,25.09,2,3485,121.64,1,0,1,0,0
TXN-00000327,13367,663.55,9,2,fashion,mobile,atm,41.44,0,1813,147.42,0,0,0,0,1
TXN-00000328,22713,192.39,11,3,travel,mobile,in_store,5.34,2,3535,257.28,0,0,0,0,0
TXN-00000329,59936,200.72,20,2,fashion,mobile,online,1.41,1,1221,233.92,0,0,0,0,0
TXN-00000330,59211,551.37,7,1,groceries,pos_terminal,online,3.86,2,3242,115.71,0,0,0,0,0
TXN-00000331,43382,69.61,2,1,food_delivery,mobile,in_store,9.4,2,2951,93.8,0,0,0,1,0
TXN-00000332,37895,94.86,3,3,utilities,pos_terminal,atm,0.33,2,861,262.55,0,0,0,1,0
TXN-00000333,84680,574.24,19,5,food_delivery,tablet,online,8.03,1,1674,226.31,0,0,1,0,0
TXN-00000334,51402,156.63,6,5,healthcare,mobile,online,7.24,6,1033,393.21,0,1,1,0,0
TXN-00000335,82741,83.48,9,1,utilities,tablet,in_store,11.11,2,3042,177.08,1,0,0,0,0
TXN-00000336,96688,280.64,16,0,food_delivery,mobile,in_store,68.64,1,338,567.66,0,0,0,0,0
TXN-00000337,38542,116.77,21,1,electronics,mobile,in_store,26.72,4,2569,251.67,0,0,0,0,0
TXN-00000338,28246,509.55,1,2,fashion,pos_terminal,online,20.03,2,252,400.94,0,0,0,1,1
TXN-00000339,95759,218.32,18,4,utilities,pos_terminal,online,23.4,3,1259,101.51,0,0,0,0,0
TXN-00000340,67134,120.72,9,6,food_delivery,pos_terminal,online,,2,674,226.02,1,0,1,0,1
TXN-00000341,36182,126.3,12,3,groceries,tablet,online,11.96,4,1466,280.04,0,0,0,0,0
TXN-00000342,65966,271.09,4,3,electronics,desktop,online,3.35,1,1184,156.89,0,0,0,1,0
TXN-00000343,56354,172.04,2,2,food_delivery,desktop,in_store,8.46,3,3534,208.96,0,0,0,1,1
TXN-00000344,91496,154.73,16,2,fuel,tablet,online,5.85,0,1770,203.26,0,0,0,0,0
TXN-00000345,33036,342.84,14,5,utilities,mobile,online,0.44,3,482,158.89,0,0,1,0,0
TXN-00000346,99223,556.45,8,4,utilities,desktop,in_store,6.38,4,3549,20.79,0,0,0,0,0
TXN-00000347,94242,310.17,8,4,groceries,mobile,in_store,8.63,1,218,189.45,0,0,0,0,0
TXN-00000348,26262,109.14,12,4,groceries,mobile,online,10.21,3,2118,694.75,0,0,0,0,0
TXN-00000349,24814,78.92,10,5,fuel,desktop,in_store,6.7,4,2187,327.27,0,1,1,0,0
TXN-00000350,57983,329.05,20,3,travel,desktop,online,12.41,3,55,251.94,0,0,0,0,0
TXN-00000351,14041,309.74,5,6,fashion,mobile,online,6.7,2,146,96.22,1,0,1,1,1
TXN-00000352,36891,146.02,12,1,utilities,pos_terminal,online,34.47,3,1826,99.13,1,0,0,0,0
TXN-00000353,49158,174.67,15,4,food_delivery,desktop,online,16.97,5,1101,147.12,0,1,0,0,0
TXN-00000354,97242,114.52,7,6,groceries,mobile,in_store,6.09,4,1504,483.15,0,0,1,0,0
TXN-00000355,99312,80.64,4,1,electronics,mobile,online,19.46,1,2326,192.18,0,0,0,1,0
TXN-00000356,23638,122.64,14,0,fuel,mobile,online,15.36,0,567,78.66,0,0,0,0,0
TXN-00000357,90250,12.6,9,0,gaming,mobile,in_store,11.84,2,1382,213.44,0,0,0,0,0
TXN-00000358,18183,446.81,23,4,fuel,mobile,in_store,6.98,1,2485,543.07,0,0,0,1,0
TXN-00000359,77373,58.82,5,0,groceries,mobile,in_store,12.93,4,486,202.63,0,0,0,1,0
TXN-00000360,86106,195.51,13,4,groceries,pos_terminal,online,51.33,3,834,91.0,0,0,0,0,0
TXN-00000361,90170,22.47,10,3,fashion,mobile,online,4.04,0,3398,294.66,0,0,0,0,0
TXN-00000362,30107,302.47,8,0,travel,pos_terminal,atm,6.06,0,3081,279.93,0,0,0,0,0
TXN-00000363,90409,368.54,13,2,gaming,mobile,in_store,13.02,1,1656,263.35,0,0,0,0,0
TXN-00000364,20438,209.1,18,0,electronics,desktop,in_store,5.02,5,813,244.59,0,0,0,0,0
TXN-00000365,56696,186.79,7,2,travel,desktop,online,1.32,1,1105,159.45,0,0,0,0,0
TXN-00000366,52258,114.14,14,2,groceries,mobile,online,7.33,0,2429,50.39,0,0,0,0,0
TXN-00000367,38433,439.38,20,5,gaming,desktop,online,16.0,2,2457,599.17,1,0,1,0,0
TXN-00000368,11990,46.92,23,0,groceries,mobile,in_store,24.37,2,656,239.3,0,0,0,1,0
TXN-00000369,79480,138.4,15,4,fashion,pos_terminal,in_store,12.33,2,2060,48.13,0,0,0,0,0
TXN-00000370,40202,103.01,3,6,travel,mobile,in_store,11.77,3,2044,253.81,0,0,1,1,0
TXN-00000371,69548,99.92,20,1,groceries,mobile,in_store,33.05,2,641,230.61,0,0,0,0,1
TXN-00000372,46919,431.55,23,6,utilities,mobile,in_store,20.93,4,2230,68.7,1,0,1,1,1
TXN-00000373,43628,178.01,22,5,healthcare,mobile,in_store,0.07,3,1270,195.95,1,0,1,0,0
TXN-00000374,89765,113.38,16,6,groceries,mobile,in_store,10.09,5,3250,134.26,0,0,1,0,0
TXN-00000375,18501,251.2,2,2,fuel,mobile,in_store,9.16,6,94,132.76,0,0,0,1,0
TXN-00000376,76294,236.25,14,6,food_delivery,desktop,online,40.46,6,2045,62.47,0,1,1,0,1
TXN-00000377,77210,363.96,4,5,groceries,mobile,in_store,2.1,3,3074,185.25,0,0,1,1,0
TXN-00000378,44198,271.34,18,1,electronics,mobile,atm,2.25,3,896,189.39,0,0,0,0,0
TXN-00000379,33621,184.41,1,5,gaming,mobile,in_store,4.1,2,192,82.24,0,0,1,1,0
TXN-00000380,10477,194.34,3,5,travel,desktop,in_store,40.29,1,1733,102.23,0,0,1,1,0
TXN-00000381,94312,262.79,16,0,utilities,desktop,online,4.9,1,658,78.8,0,0,0,0,0
TXN-00000382,95294,89.67,6,3,groceries,mobile,in_store,10.13,3,3279,134.0,0,0,0,0,0
TXN-00000383,31687,232.64,2,6,healthcare,mobile,online,14.18,3,3578,316.23,0,0,1,1,0
TXN-00000384,12871,548.03,2,0,food_delivery,mobile,online,5.37,5,3639,110.93,0,1,0,1,1
TXN-00000385,21048,209.24,7,6,fuel,desktop,in_store,14.73,1,2114,138.53,0,0,1,0,0
TXN-00000386,16087,149.16,11,3,food_delivery,desktop,online,37.59,1,2979,296.3,0,0,0,0,0
TXN-00000387,84799,147.63,17,2,groceries,desktop,in_store,2.71,0,3319,157.41,0,0,0,0,0
TXN-00000388,90271,255.04,12,0,electronics,mobile,atm,8.98,2,2327,394.14,0,0,0,0,0
TXN-00000389,23795,223.31,10,4,electronics,mobile,in_store,0.0,1,1111,90.39,0,0,0,0,0
TXN-00000390,77205,312.58,21,6,electronics,mobile,online,47.35,3,1313,178.98,0,0,1,0,0
TXN-00000391,26133,119.63,18,2,utilities,desktop,atm,1.92,2,3128,216.03,1,0,0,0,0
TXN-00000392,43048,170.2,10,5,gaming,mobile,in_store,3.64,4,1666,60.2,0,0,1,0,0
TXN-00000393,63943,349.59,23,2,healthcare,desktop,in_store,9.36,1,154,52.97,0,0,0,1,0
TXN-00000394,74792,368.88,17,5,gaming,mobile,online,13.56,3,1564,164.66,0,0,1,0,0
TXN-00000395,88709,370.91,8,6,gaming,pos_terminal,online,22.96,2,3187,100.26,0,0,1,0,0
TXN-00000396,14030,324.39,9,0,travel,mobile,online,17.11,2,216,215.57,0,0,0,0,0
TXN-00000397,27678,332.11,1,1,fashion,mobile,online,17.46,2,3274,118.78,1,0,0,1,0
TXN-00000398,35245,232.33,19,0,fashion,mobile,online,11.93,6,3277,322.14,0,0,0,0,0
TXN-00000399,37928,56.65,14,5,groceries,desktop,online,2.47,2,2532,55.62,0,0,1,0,0
TXN-00000400,99821,62.21,2,1,groceries,mobile,in_store,31.15,4,1384,104.24,0,0,0,1,0
TXN-00000401,79965,206.22,3,6,groceries,pos_terminal,online,1.0,2,2300,205.85,0,1,1,1,0
TXN-00000402,38837,213.06,2,5,gaming,mobile,online,1.79,1,3433,386.36,0,0,1,1,0
TXN-00000403,97463,97.95,3,1,fashion,mobile,in_store,2.08,2,2648,201.18,1,0,0,1,0
TXN-00000404,54937,103.44,7,4,electronics,mobile,online,1.8,2,1692,105.81,0,0,0,0,0
TXN-00000405,55066,183.51,18,3,travel,pos_terminal,in_store,13.15,3,3359,380.74,0,0,0,0,0
TXN-00000406,49032,759.88,23,4,groceries,pos_terminal,online,3.46,4,233,197.62,0,1,0,1,1
TXN-00000407,22950,82.98,10,4,electronics,mobile,in_store,22.45,1,2693,51.71,0,0,0,0,0
TXN-00000408,94092,143.07,12,0,food_delivery,mobile,online,31.54,2,992,260.84,0,0,0,0,0
TXN-00000409,11254,363.55,12,4,gaming,mobile,online,9.29,2,2151,67.99,1,0,0,0,0
TXN-00000410,25684,319.27,15,3,healthcare,desktop,online,12.5,1,2417,243.12,0,0,0,0,0
TXN-00000411,30668,245.6,16,2,fashion,mobile,online,3.12,1,1037,262.85,0,0,0,0,0
TXN-00000412,35136,34.13,2,3,gaming,mobile,online,18.3,4,3488,253.6,0,0,0,1,0
TXN-00000413,21863,162.91,13,6,electronics,mobile,online,4.14,3,2832,144.57,0,0,1,0,0
TXN-00000414,11616,627.87,9,6,food_delivery,mobile,online,30.99,3,1482,359.24,0,0,1,0,1
TXN-00000415,70988,100.48,19,2,fashion,mobile,in_store,37.12,2,526,137.53,0,0,0,0,0
TXN-00000416,97236,97.14,22,5,fashion,mobile,in_store,8.77,0,1242,118.74,0,0,1,0,0
TXN-00000417,20964,531.83,8,5,travel,mobile,in_store,98.67,5,2723,73.59,0,0,1,0,0
TXN-00000418,36687,183.22,13,0,utilities,pos_terminal,in_store,8.41,3,74,259.32,0,0,0,0,0
TXN-00000419,55569,37.13,6,3,utilities,mobile,in_store,7.45,1,749,76.5,0,0,0,0,0
TXN-00000420,93474,73.66,1,3,cash_withdrawal,desktop,in_store,1.22,2,3350,209.66,0,0,0,1,0
TXN-00000421,72482,122.21,3,3,healthcare,mobile,in_store,21.62,0,957,33.06,0,0,0,1,0
TXN-00000422,78956,237.02,20,5,groceries,mobile,in_store,34.09,2,2202,295.14,0,0,1,0,0
TXN-00000423,62299,167.84,7,6,food_delivery,desktop,in_store,0.3,1,1210,113.78,0,0,1,0,0
TXN-00000424,47532,93.36,2,5,groceries,desktop,in_store,22.24,2,4,450.99,0,0,1,1,0
TXN-00000425,27979,169.73,5,0,utilities,mobile,online,7.27,0,69,264.12,0,0,0,1,0
TXN-00000426,87787,100.41,14,3,healthcare,pos_terminal,online,9.13,3,4,130.12,0,0,0,0,0
TXN-00000427,82370,652.31,10,6,food_delivery,desktop,in_store,7.31,2,3138,296.2,0,0,1,0,0
TXN-00000428,12259,69.94,3,5,groceries,desktop,in_store,34.89,5,2224,484.72,0,0,1,1,0
TXN-00000429,74385,135.44,11,6,food_delivery,desktop,in_store,1.11,1,35,128.76,0,0,1,0,0
TXN-00000430,17594,120.08,20,3,groceries,desktop,online,4.21,1,2573,40.19,1,0,0,0,0
TXN-00000431,76507,121.73,11,5,groceries,pos_terminal,online,1.95,3,990,411.0,0,1,1,0,0
TXN-00000432,84335,77.51,23,0,groceries,pos_terminal,atm,47.68,2,3616,20.31,0,0,0,1,0
TXN-00000433,21795,504.73,8,3,groceries,pos_terminal,in_store,26.84,5,1658,103.54,0,0,0,0,0
TXN-00000434,49044,798.62,6,5,healthcare,pos_terminal,in_store,21.23,3,319,203.99,0,1,1,0,0
TXN-00000435,21137,258.65,14,3,groceries,mobile,in_store,23.84,1,3316,245.6,0,0,0,0,0
TXN-00000436,61054,242.52,20,6,travel,mobile,online,1.39,0,263,78.79,0,0,1,0,0
TXN-00000437,93479,45.2,19,0,groceries,mobile,online,2.0,2,612,177.45,0,0,0,0,0
TXN-00000438,17278,496.44,21,1,food_delivery,tablet,in_store,46.89,2,1348,238.55,0,0,0,0,0
TXN-00000439,45781,100.34,1,3,travel,tablet,in_store,10.6,4,2563,177.42,0,0,0,1,0
TXN-00000440,97579,39.9,18,4,travel,mobile,online,22.92,3,1997,266.35,0,0,0,0,0
TXN-00000441,37085,293.2,0,2,healthcare,mobile,in_store,15.95,3,1225,121.5,1,0,0,1,0
TXN-00000442,21899,409.62,18,2,fashion,mobile,online,64.05,1,2269,142.34,0,0,0,0,0
TXN-00000443,53972,493.09,6,3,electronics,mobile,atm,1.11,2,81,191.36,0,0,0,0,1
TXN-00000444,55753,136.86,16,2,electronics,mobile,in_store,2.38,2,3261,469.67,0,0,0,0,0
TXN-00000445,69657,124.13,9,3,electronics,mobile,online,0.18,2,2548,221.53,0,0,0,0,0
TXN-00000446,38236,228.36,1,6,electronics,pos_terminal,online,8.73,2,2645,169.66,0,0,1,1,0
TXN-00000447,96005,167.88,16,4,groceries,mobile,in_store,16.1,4,861,275.01,0,0,0,0,0
TXN-00000448,56891,297.38,8,6,electronics,mobile,in_store,1.0,0,1347,186.51,0,0,1,0,0
TXN-00000449,35779,230.16,3,2,healthcare,desktop,in_store,1.05,0,3148,297.88,0,0,0,1,0
TXN-00000450,96424,93.31,7,0,fashion,pos_terminal,online,3.26,3,2174,366.14,0,0,0,0,0
TXN-00000451,93231,503.99,4,5,groceries,pos_terminal,in_store,8.32,4,2165,322.52,0,0,1,1,0
TXN-00000452,54924,298.67,5,5,utilities,mobile,atm,19.39,4,3047,301.44,0,0,1,1,0
TXN-00000453,12237,403.05,10,1,food_delivery,mobile,in_store,2.05,1,674,238.06,1,0,0,0,1
TXN-00000454,63723,94.76,11,1,fashion,tablet,online,4.77,1,1977,231.44,1,0,0,0,0
TXN-00000455,59967,292.55,7,0,electronics,mobile,online,2.9,4,294,91.25,0,1,0,0,1
TXN-00000456,23338,351.46,6,3,utilities,mobile,online,2.47,1,2942,160.83,0,0,0,0,0
TXN-00000457,67057,223.53,19,2,fashion,pos_terminal,in_store,17.68,3,653,89.75,0,0,0,0,0
TXN-00000458,85670,76.72,12,5,fashion,tablet,online,13.71,0,2242,269.27,0,0,1,0,0
TXN-00000459,19530,208.18,5,6,healthcare,mobile,online,5.76,0,959,151.47,0,0,1,1,0
TXN-00000460,75098,328.47,11,1,utilities,tablet,online,31.3,1,1267,269.78,0,0,0,0,0
TXN-00000461,22630,422.09,23,3,food_delivery,desktop,online,22.63,3,2317,161.68,0,0,0,1,0
TXN-00000462,77393,49.33,0,2,fashion,mobile,in_store,34.37,2,402,236.3,0,0,0,1,0
TXN-00000463,47719,220.22,22,1,electronics,mobile,online,1.88,2,47,71.63,0,0,0,0,0
TXN-00000464,10585,61.11,3,6,fashion,mobile,atm,4.75,3,1592,273.78,0,0,1,1,0
TXN-00000465,96959,331.5,6,5,travel,mobile,in_store,23.94,1,1518,47.88,0,0,1,0,0
TXN-00000466,24937,393.6,14,2,gaming,desktop,online,32.4,4,3259,319.33,0,0,0,0,0
TXN-00000467,63643,87.27,5,1,utilities,tablet,in_store,20.8,3,1939,192.38,1,0,0,1,0
TXN-00000468,26331,73.27,23,0,food_delivery,mobile,in_store,3.81,3,127,57.77,0,0,0,1,0
TXN-00000469,93971,119.25,17,4,fashion,mobile,in_store,21.33,2,1924,205.35,0,0,0,0,0
TXN-00000470,76448,172.76,13,2,travel,tablet,online,12.47,1,3240,442.18,0,0,0,0,0
TXN-00000471,82391,106.39,9,0,utilities,tablet,in_store,40.18,4,3222,197.69,1,0,0,0,0
TXN-00000472,48886,352.37,22,3,food_delivery,mobile,online,12.1,4,2765,157.93,0,0,0,0,0
TXN-00000473,52063,423.59,8,2,electronics,mobile,online,22.4,0,248,500.28,1,0,0,0,1
TXN-00000474,67086,213.43,23,5,groceries,mobile,online,39.31,1,2190,348.38,0,0,1,1,0
TXN-00000475,80627,109.43,23,3,groceries,tablet,in_store,,2,485,431.99,0,0,0,1,0
TXN-00000476,86227,167.93,16,2,groceries,pos_terminal,online,6.05,4,2546,307.24,0,0,0,0,0
TXN-00000477,11605,213.39,16,0,food_delivery,mobile,online,28.91,2,3501,220.82,0,0,0,0,0
TXN-00000478,69719,162.27,14,0,groceries,mobile,online,6.51,2,3160,593.67,0,0,0,0,0
TXN-00000479,19822,184.5,22,4,gaming,mobile,online,2.98,3,3639,54.73,0,0,0,0,0
TXN-00000480,35913,400.81,13,5,groceries,desktop,online,12.41,1,2330,79.97,0,0,1,0,0
TXN-00000481,84647,103.54,22,1,gaming,desktop,online,13.17,1,1351,150.62,0,0,0,0,0
TXN-00000482,32545,688.09,4,2,food_delivery,mobile,online,3.28,2,1109,678.3,0,0,0,1,1
TXN-00000483,81712,218.16,10,0,travel,tablet,in_store,22.7,5,2683,74.86,1,0,0,0,1
TXN-00000484,51670,155.54,3,0,food_delivery,mobile,atm,8.87,0,2230,253.17,0,0,0,1,0
TXN-00000485,30937,101.38,0,5,food_delivery,tablet,online,25.69,1,3535,174.52,0,0,1,1,0
TXN-00000486,40081,108.99,7,5,groceries,mobile,in_store,26.91,2,3126,43.29,0,0,1,0,0
TXN-00000487,57768,198.59,22,5,food_delivery,mobile,in_store,0.2,0,548,157.5,1,0,1,0,0
TXN-00000488,78862,217.03,7,6,fashion,mobile,in_store,13.55,0,3448,233.84,0,0,1,0,0
TXN-00000489,64540,151.22,19,4,fashion,pos_terminal,in_store,3.8,1,2546,243.0,0,0,0,0,0
TXN-00000490,93989,60.64,6,6,healthcare,pos_terminal,in_store,13.59,1,3458,78.64,0,0,1,0,0
TXN-00000491,88095,198.62,16,1,fashion,desktop,in_store,8.89,1,2941,173.98,0,1,0,0,0
TXN-00000492,77801,110.7,4,4,food_delivery,tablet,online,4.74,2,2192,108.96,1,0,0,1,0
TXN-00000493,64279,36.97,11,2,electronics,mobile,in_store,16.38,1,3518,98.13,0,0,0,0,0
TXN-00000494,36086,305.56,18,1,food_delivery,tablet,online,17.04,3,2306,198.03,0,0,0,0,0
TXN-00000495,47131,43.24,21,2,fuel,pos_terminal,online,35.15,3,1049,87.15,0,0,0,0,0
TXN-00000496,20700,146.11,8,6,fuel,mobile,online,0.76,0,1009,517.32,0,0,1,0,0
TXN-00000497,43676,180.69,13,5,fashion,mobile,online,3.54,3,3250,81.0,0,0,1,0,0
TXN-00000498,93381,462.67,13,1,groceries,tablet,in_store,12.03,6,525,112.77,0,0,0,0,1
TXN-00000499,48328,39.11,10,3,groceries,mobile,in_store,15.59,0,2627,310.97,0,0,0,0,0
TXN-00000500,20235,328.9,9,5,fuel,desktop,in_store,3.34,2,961,170.78,0,1,1,0,0
TXN-00000501,68673,365.19,22,5,utilities,pos_terminal,in_store,30.63,3,819,394.53,0,1,1,0,1
TXN-00000502,96634,557.96,10,6,food_delivery,pos_terminal,in_store,38.24,4,1433,168.13,0,1,1,0,1
TXN-00000503,88073,413.51,17,5,food_delivery,desktop,online,19.24,1,2132,90.84,0,1,1,0,0
TXN-00000504,34666,185.28,10,6,groceries,mobile,online,35.03,0,3065,159.66,0,1,1,0,0
TXN-00000505,50850,339.12,12,5,food_delivery,pos_terminal,in_store,47.64,5,344,375.26,0,0,1,0,0
TXN-00000506,57790,477.83,13,3,fashion,desktop,online,3.93,5,3424,451.74,0,0,0,0,0
TXN-00000507,32305,29.01,4,0,groceries,pos_terminal,online,19.73,2,2171,217.8,0,0,0,1,0
TXN-00000508,34182,60.12,5,6,food_delivery,mobile,in_store,13.03,1,2815,104.05,0,1,1,1,0
TXN-00000509,31299,233.66,16,3,electronics,desktop,in_store,21.37,4,3165,344.2,0,1,0,0,0
TXN-00000510,99511,362.33,23,0,healthcare,desktop,online,17.9,1,3225,161.52,0,0,0,1,0
TXN-00000511,77140,297.86,16,3,fashion,mobile,in_store,40.1,0,1211,258.08,0,0,0,0,0
TXN-00000512,85676,249.13,14,0,healthcare,pos_terminal,atm,8.2,3,895,399.23,0,0,0,0,1
TXN-00000513,83490,552.74,23,1,electronics,mobile,in_store,12.29,2,2417,246.4,0,0,0,1,0
TXN-00000514,96321,150.99,16,5,groceries,mobile,in_store,20.55,3,2994,273.62,1,0,1,0,0
TXN-00000515,19474,106.87,21,5,utilities,pos_terminal,online,13.34,3,900,454.27,0,0,1,0,0
